21464|21464|servers|und|vmt010140176025|1|1|1434010703|1538137801|2|0|0|0|0
21465|21465|servers|und|vmt010140176032|1|1|1434010703|1508490301|2|0|0|0|0
21466|21466|servers|und|vmt010140176077|1|1|1434010703|1485957245|2|0|0|0|0
21467|21467|servers|und|vmt010140176051|1|1|1434010703|1446304201|2|0|0|0|0
21468|21468|servers|und|vmt010140176055|1|1|1434010703|1446303901|2|0|0|0|0
21469|21469|servers|und|vmt010140176060|1|1|1434010703|1487338502|2|0|0|0|0
21470|21470|servers|und|vmt010140176061|1|1|1434010703|1487338502|2|0|0|0|0
21471|21471|servers|und|vmd010140178034|1|1|1434010703|1487162701|2|0|0|0|0
21472|21472|servers|und|vmd010140178099|1|1|1434010703|1487163001|2|0|0|0|0
21473|21473|servers|und|vmt010140176119|1|1|1434010703|1487164503|2|0|0|0|0
21474|21474|servers|und|vmt010140176118|1|1|1434010703|1556108702|2|0|0|0|0
21475|21475|servers|und|vmt010140176120|1|1|1434010703|1556108101|2|0|0|0|0
21476|21476|servers|und|vmt010140176030|1|1|1434010703|1556178901|2|0|0|0|0
21477|21477|servers|und|vmt010140176080|1|1|1434010703|1556109901|2|0|0|0|0
21478|21478|servers|und|vmt010140176105|1|1|1434010703|1556109301|2|0|0|0|0
21479|21479|servers|und|vmt010140176065|1|1|1434010703|1602222902|2|0|0|0|0
21480|21480|servers|und|vmt010140176050|1|1|1434010703|1476962102|2|0|0|0|0
21481|21481|servers|und|vmt010140176043|1|1|1434010703|1554964801|2|0|0|0|0
21482|21482|servers|und|vmt010140176063|1|1|1434010703|1554964801|2|0|0|0|0
21483|21483|servers|und|vmt010140176088|1|1|1434010703|1618461888|2|0|0|0|0
21484|21484|servers|und|vmt010140176089|1|1|1434010703|1618461836|2|0|0|0|0
21485|21485|servers|und|vmt010140176091|1|1|1434010703|1470918001|2|0|0|0|0
21486|21486|servers|und|vmt010140176094|1|1|1434010703|1602222902|2|0|0|0|0
21487|21487|servers|und|vmt010140176033|1|1|1434010703|1580213402|2|0|0|0|0
21488|21488|servers|und|vmt010140176084|1|1|1434010703|1470917401|2|0|0|0|0
21489|21489|servers|und|vmt010140176102|1|1|1434010703|1602222902|2|0|0|0|0
21490|21490|servers|und|vmt010140176086|1|1|1434010703|1577708401|2|0|0|0|0
21491|21491|servers|und|vmt010140176087|1|1|1434010703|1434447901|2|0|0|0|0
21492|21492|servers|und|vmt010140176092|1|1|1434010703|1484916601|2|0|0|0|0
21493|21493|servers|und|vmd010140178082|1|1|1434010703|1444893289|2|0|0|0|0
21494|21494|servers|und|vmd010140178084|1|1|1434010703|1444893289|2|0|0|0|0
21495|21495|servers|und|vmd010140178085|1|1|1434010703|1444893289|2|0|0|0|0
21496|21496|servers|und|vmd010140178086|1|1|1434010703|1471602001|2|0|0|0|0
21497|21497|servers|und|vmt010140176068|1|1|1434010703|1507217401|2|0|0|0|0
21498|21498|servers|und|vmt010140176099|1|1|1434010703|1522339502|2|0|0|0|0
21499|21499|servers|und|vmd010140178004|1|1|1434010703|1523973001|2|0|0|0|0
21500|21500|servers|und|vmt010140176015|1|1|1434010703|1546854002|2|0|0|0|0
21501|21501|servers|und|vmd010140178030|1|1|1434010703|1523973001|2|0|0|0|0
21502|21502|servers|und|vmt010140176038|1|1|1434010703|1546855501|2|0|0|0|0
21503|21503|servers|und|vmd010140178027|1|1|1434010703|1525244701|2|0|0|0|0
21504|21504|servers|und|vmt010140176046|1|1|1434010703|1545906001|2|0|0|0|0
21505|21505|servers|und|vmt010140176082|1|1|1434010703|1545909601|2|0|0|0|0
21506|21506|servers|und|vmd010140178083|1|1|1434010703|1531377301|2|0|0|0|0
21507|21507|servers|und|vmd010140178087|1|1|1434010703|1456838701|2|0|0|0|0
21508|21508|servers|und|vmd010140178088|1|1|1434010703|1474622401|2|0|0|0|0
21509|21509|servers|und|vmt010140176085|1|1|1434010703|1602222902|2|0|0|0|0
21510|21510|servers|und|vmt010140176090|1|1|1434010703|1456839001|2|0|0|0|0
21511|21511|servers|und|vmt010140176093|1|1|1434010703|1456839301|2|0|0|0|0
21512|21512|servers|und|vmd010140178089|1|1|1434010703|1467810301|2|0|0|0|0
21513|21513|servers|und|vmd010140178090|1|1|1434010703|1467810301|2|0|0|0|0
21514|21514|servers|und|vmt010140176096|1|1|1434010703|1560960301|2|0|0|0|0
21515|21515|servers|und|vmd010140178092|1|1|1434010703|1472219101|2|0|0|0|0
21516|21516|servers|und|vmt010140176097|1|1|1434010703|1569317702|2|0|0|0|0
21517|21517|servers|und|vmt010140176100|1|1|1434010703|1569317401|2|0|0|0|0
21518|21518|servers|und|vmt010140176101|1|1|1434010703|1526296201|2|0|0|0|0
21519|21519|servers|und|vmd010140178106|1|1|1434010703|1505386502|2|0|0|0|0
21520|21520|servers|und|vmd010140178094|1|1|1434010703|1602222902|2|0|0|0|0
21521|21521|servers|und|vmd010140178095|1|1|1434010703|1541064301|2|0|0|0|0
21522|21522|servers|und|vmd010140178097|1|1|1434010703|1486389846|2|0|0|0|0
21523|21523|servers|und|vmt010140176106|1|1|1434010703|1602222902|2|0|0|0|0
21524|21524|servers|und|vmt010140176110|1|1|1434010703|1602222902|2|0|0|0|0
21525|21525|servers|und|vmd010140178020|1|1|1434010703|1602222902|2|0|0|0|0
21526|21526|servers|und|vmd010140178041|1|1|1434010703|1488274801|2|0|0|0|0
21527|21527|servers|und|vmt010140176107|1|1|1434010703|1602222902|2|0|0|0|0
21528|21528|servers|und|vmt010140176108|1|1|1434010703|1440760502|2|0|0|0|0
21529|21529|servers|und|vmt010140176073|1|1|1434010703|1440760502|2|0|0|0|0
21530|21530|servers|und|vmt010140176109|1|1|1434010703|1578907801|2|0|0|0|0
21531|21531|servers|und|vmt010140176116|1|1|1434010703|1542875401|2|0|0|0|0
21532|21532|servers|und|vmt010140176078|1|1|1434010703|1602222902|2|0|0|0|0
21533|21533|servers|und|vmt010140176114|1|1|1434010703|1533306301|2|0|0|0|0
21534|21534|servers|und|vmd010140178101|1|1|1434010703|1472226601|2|0|0|0|0
21535|21535|servers|und|vmd010140178102|1|1|1434010703|1488380701|2|0|0|0|0
21536|21536|servers|und|vmt010140176113|1|1|1434010703|1454595001|2|0|0|0|0
21537|21537|servers|und|vmd010140178103|1|1|1434010703|1502698502|2|0|0|0|0
21538|21538|servers|und|vmd010140178104|1|1|1434010703|1502698502|2|0|0|0|0
21539|21539|servers|und|vmd010140178105|1|1|1434010703|1502353802|2|0|0|0|0
21540|21540|servers|und|vmt010140176003|1|1|1434010703|1434099301|2|0|0|0|0
21541|21541|servers|und|vmt010140176023|1|1|1434010703|1473236102|2|0|0|0|0
21542|21542|servers|und|vmt010140176019|1|1|1434010703|1602222902|2|0|0|0|0
21736|21736|servers|und|vmt010140176095|1|1|1434017101|1580214602|2|0|0|0|0
25938|25938|servers|und|vmt010140176104|1|1|1434096301|1602222902|2|0|0|0|0
25940|25940|servers|und|vmt010140176121|1|1|1434096901|1602222902|2|0|0|0|0
25964|25964|servers|und|vmt010140176117|1|1|1434484802|1434485101|2|0|0|0|0
25965|25965|servers|und|vmt010140176124|1|1|1434484802|1434485101|2|0|0|0|0
25966|25966|servers|und|vmt010140176128|1|1|1434484802|1434485101|2|0|0|0|0
25994|25994|servers|und|vmt010140176003|1|1|1434981601|1437641101|2|0|0|0|0
26033|26033|servers|und||1|1|1436171702|1436172001|2|0|0|0|0
26035|26035|servers|und|vmt010140176062|1|1|1436172001|1473420901|2|0|0|0|0
26038|26038|servers|und|vmt010140176070|1|1|1436175901|1568191501|2|0|0|0|0
26041|26041|servers|und||1|1|1436178301|1436178601|2|0|0|0|0
26042|26042|servers|und|vmt010140176071|1|1|1436178601|1576489202|2|0|0|0|0
26109|26109|servers|und|vmt010140176103|1|1|1436943380|1589553901|2|0|0|0|0
26110|26110|servers|und|vmt010140176117|1|1|1436943380|1494318301|2|0|0|0|0
26112|26112|servers|und|vmd010140178008|1|1|1436949001|1436961301|2|0|0|0|0
26119|26119|servers|und|vmd010140178008|1|1|1436953801|1436961301|2|0|0|0|0
26123|26123|servers|und|vmd010140178008|1|1|1436962801|1602222902|2|0|0|0|0
26179|26179|servers|und|vmt010140176003|1|1|1437641701|1437662402|2|0|0|0|0
26192|26192|servers|und|vmt010140176003|1|1|1437662701|1544686801|2|0|0|0|0
26216|26216|servers|und|vmt010140176087|1|1|1438502401|1438502701|2|0|0|0|0
26220|26220|servers|und|vmt010140176079|1|1|1438590301|1445967601|2|0|0|0|0
26225|26225|servers|und|vmt010140176111|1|1|1438595101|1487085901|2|0|0|0|0
26240|26240|servers|und||1|1|1438779901|1438782001|2|0|0|0|0
26241|26241|servers|und||1|1|1438779901|1438781701|2|0|0|0|0
26242|26242|servers|und|vmd010140178009|1|1|1438779901|1438941901|2|0|0|0|0
26245|26245|servers|und|Virtual Server 24|1|1|1438781701|1438782001|2|0|0|0|0
26246|26246|servers|und|Virtual Server 26|1|1|1438782301|1438782601|2|0|0|0|0
26248|26248|servers|und|Virtual Server 97|1|1|1438782601|1438782901|2|0|0|0|0
26251|26251|servers|und|vmd010140178010|1|1|1438783201|1598853302|2|0|0|0|0
26253|26253|servers|und|vmt010140176112|1|1|1438848901|1526297401|2|0|0|0|0
26256|26256|servers|und|vmd010140178016|1|1|1438849801|1598853302|2|0|0|0|0
26272|26272|servers|und|vmd010140178020|1|1|1438952101|1598853302|2|0|0|0|0
26311|26311|servers|und||1|1|1440068401|1440068701|2|0|0|0|0
26313|26313|servers|und|vmt010140176072|1|1|1440068701|1483107302|2|0|0|0|0
26342|26342|servers|und|vmt010140176073|1|1|1441091101|1589552402|2|0|0|0|0
26351|26351|servers|und|vmt010140176087|1|1|1441101601|1442231570|2|0|0|0|0
26354|26354|servers|und|vmt010140176108|1|1|1441107901|1583400902|2|0|0|0|0
26356|26356|servers|und|vmt010140176122|1|1|1441108201|1602222902|2|0|0|0|0
26364|26364|servers|und|Virtual Server 3|1|1|1441184401|1441184701|2|0|0|0|0
26366|26366|servers|und|vmt010140176123|1|1|1441185001|1444048322|2|0|0|0|0
26377|26377|servers|und|vmd010140178028|1|1|1442231570|1602222902|2|0|0|0|0
26378|26378|servers|und|vmd010140178023|1|1|1442231570|1494251401|2|0|0|0|0
26379|26379|servers|und|vmt010140176127|1|1|1442231570|1583253601|2|0|0|0|0
26380|26380|servers|und|vmt010140176128|1|1|1442231570|1583402701|2|0|0|0|0
26381|26381|servers|und|vmt010140176125|1|1|1442231570|1537276201|2|0|0|0|0
26454|26454|servers|und|vmt010140176056|1|1|1442826301|1602222902|2|0|0|0|0
26459|26459|servers|und|vmt010140176083|1|1|1442829301|1478858101|2|0|0|0|0
26462|26462|servers|und|vmt010140176124|1|1|1442838001|1482141902|2|0|0|0|0
26475|26475|servers|und||1|1|1443001501|1443202801|2|0|0|0|0
26482|26482|servers|und|vmd010140178029|1|1|1443202801|1486635664|2|0|0|0|0
26498|26498|servers|und|vmt010140176123|1|1|1444048322|1444051967|2|0|0|0|0
26502|26502|servers|und|Virtual Server 7|1|1|1444051967|1444058937|2|0|0|0|0
26508|26508|servers|und|vmt010140176130|1|1|1444058937|1478701201|2|0|0|0|0
26515|26515|servers|und|vmt010140176131|1|1|1444301048|1444993501|2|0|0|0|0
26516|26516|servers|und|vmt010140176132|1|1|1444301048|1596178502|2|0|0|0|0
26539|26539|servers|und|vmd010140178021|1|1|1444750357|1445009401|2|0|0|0|0
26556|26556|servers|und|vmd010140178038|1|1|1444907101|1514894702|2|0|0|0|0
26565|26565|servers|und|vmd010140178040|1|1|1445001601|1602222902|2|0|0|0|0
26589|26589|servers|und|vmt010140176131|1|1|1445602801|1596176102|2|0|0|0|0
26599|26599|servers|und|vmt010140176133|1|1|1445957701|1446028501|2|0|0|0|0
26606|26606|servers|und|vmt010140176134|1|1|1446024901|1453219501|2|0|0|0|0
26633|26633|servers|und|vmt010140176051|1|1|1446621301|1497878701|2|0|0|0|0
26636|26636|servers|und||1|1|1446621901|1446622201|2|0|0|0|0
26638|26638|servers|und|vmt010140176055|1|1|1446622201|1602222902|2|0|0|0|0
26667|26667|servers|und|vmt010140176133|1|1|1447151401|1577709301|2|0|0|0|0
26673|26673|servers|und|vmt010140176135|1|1|1447154101|1533883607|2|0|0|0|0
26676|26676|servers|und||1|1|1447156501|1447160101|2|0|0|0|0
26677|26677|servers|und||1|1|1447156501|1447157101|2|0|0|0|0
26680|26680|servers|und||1|1|1447157101|1447161601|2|0|0|0|0
26681|26681|servers|und|vmt010140176136|1|1|1447157101|1602222902|2|0|0|0|0
26684|26684|servers|und|Virtual Server 4|1|1|1447160101|1447161601|2|0|0|0|0
26685|26685|servers|und|Virtual Server 5|1|1|1447161601|1447162201|2|0|0|0|0
26687|26687|servers|und||1|1|1447161901|1447162201|2|0|0|0|0
26688|26688|servers|und|Virtual Server 6|1|1|1447162201|1447163701|2|0|0|0|0
26690|26690|servers|und||1|1|1447162501|1447163701|2|0|0|0|0
26691|26691|servers|und|Virtual Server 7|1|1|1447163701|1447164602|2|0|0|0|0
26734|26734|servers|und|vmt010140176087.test.local|1|1|1448013901|1448361601|2|0|0|0|0
26770|26770|servers|und|Virtual Server 8|1|1|1448452501|1448453101|2|0|0|0|0
26772|26772|servers|und|vmt010140176049|1|1|1448454301|1602222902|2|0|0|0|0
26782|26782|servers|und|vmt010140176087|1|1|1448532301|1448619901|2|0|0|0|0
26785|26785|servers|und|Virtual Server 10|1|1|1448535001|1448536501|2|0|0|0|0
26794|26794|servers|und|vmt010140176087|1|1|1448621101|1448630701|2|0|0|0|0
26797|26797|servers|und|vmt010140176123|1|1|1448625901|1494322501|2|0|0|0|0
26833|26833|servers|und|vmt010140176087|1|1|1449222901|1449233701|2|0|0|0|0
26838|26838|servers|und|vmd010140178009|1|1|1449225301|1471962001|2|0|0|0|0
26842|26842|servers|und|vmd010140178021|1|1|1449226201|1471965601|2|0|0|0|0
26844|26844|servers|und|Virtual Server 12|1|1|1449227401|1449228901|2|0|0|0|0
26846|26846|servers|und|Virtual Server 13|1|1|1449229201|1449230701|2|0|0|0|0
26849|26849|servers|und|vmt010140176087|1|1|1449236401|1449245701|2|0|0|0|0
26851|26851|servers|und|vmt010140176129|1|1|1449239401|1602222902|2|0|0|0|0
26870|26870|servers|und|vmd010140178048|1|1|1449588601|1449656401|2|0|0|0|0
26877|26877|servers|und|vmd010140178059|1|1|1449652801|1560960901|2|0|0|0|0
26896|26896|servers|und||1|1|1450102801|1450103101|2|0|0|0|0
26897|26897|servers|und|vmt010140176087|1|1|1450103101|1450113301|2|0|0|0|0
26900|26900|servers|und|vmt010140176135|1|1|1450107301|1577710201|2|0|0|0|0
26905|26905|servers|und|vmd010140178062|1|1|1450425029|1498551601|2|0|0|0|0
26930|26930|servers|und|vmt010140176087|1|1|1451382301|1576489801|2|0|0|0|0
26943|26943|servers|und|vmt010140176137|1|1|1451990101|1602222902|2|0|0|0|0
26945|26945|servers|und|vmt010140176138|1|1|1451991301|1561635301|2|0|0|0|0
26949|26949|servers|und|vmt010140176140|1|1|1451995801|1502696401|2|0|0|0|0
26952|26952|servers|und|vmt010140176141|1|1|1452085801|1452158101|2|0|0|0|0
26957|26957|servers|und|vmt010140176141|1|1|1452161401|1502696401|2|0|0|0|0
26962|26962|servers|und|vmt010140176142|1|1|1452163501|1602222902|2|0|0|0|0
26973|26973|servers|und|vmt010140176143|1|1|1452260701|1454600701|2|0|0|0|0
26977|26977|servers|und|vmt010140176144|1|1|1452270301|1458293701|2|0|0|0|0
26979|26979|servers|und|Virtual Server 3|1|1|1452507301|1452507901|2|0|0|0|0
26985|26985|servers|und|vmt010140176145|1|1|1452508502|1472134502|2|0|0|0|0
26989|26989|servers|und|vmt010140176146|1|1|1452514502|1472136602|2|0|0|0|0
26991|26991|servers|und|vmt010140176147|1|1|1452521101|1472126701|2|0|0|0|0
26993|26993|servers|und|vmt010140176148|1|1|1452529201|1517922601|2|0|0|0|0
26995|26995|servers|und|vmt010140176149|1|1|1452531901|1455011701|2|0|0|0|0
26997|26997|servers|und|vmd010140178048|1|1|1452593101|1457424301|2|0|0|0|0
26999|26999|servers|und|vmt010140176150|1|1|1452594301|1475682301|2|0|0|0|0
27001|27001|servers|und|vmt010140176151|1|1|1452611101|1471950302|2|0|0|0|0
27004|27004|servers|und|Virtual Server 4|1|1|1452617702|1452618301|2|0|0|0|0
27005|27005|servers|und|vmt010140176152|1|1|1452618601|1471955701|2|0|0|0|0
27008|27008|servers|und|vmt010140176153|1|1|1452676801|1471958101|2|0|0|0|0
27010|27010|servers|und|vmt010140176154|1|1|1452678601|1471959901|2|0|0|0|0
27012|27012|servers|und|vmt010140176155|1|1|1452681301|1502697001|2|0|0|0|0
27014|27014|servers|und|vmd010140178070|1|1|1452681901|1602222902|2|0|0|0|0
27015|27015|servers|und|vmt010140176156|1|1|1452694501|1453823420|2|0|0|0|0
27027|27027|servers|und|vmt010140176157|1|1|1453200901|1453823420|2|0|0|0|0
27031|27031|servers|und|vmt010140176158|1|1|1453209001|1530875623|2|0|0|0|0
27037|27037|servers|und||1|1|1453220402|1453220701|2|0|0|0|0
27039|27039|servers|und|vmt010140176134|1|1|1453220701|1556108401|2|0|0|0|0
27051|27051|servers|und|vmt010140176158|1|1|1453382101|1453993392|2|0|0|0|0
27056|27056|servers|und|vmd010140178071|1|1|1453479116|1593163801|2|0|0|0|0
27060|27060|servers|und|vmd010140178073|1|1|1453733902|1472216701|2|0|0|0|0
27067|27067|servers|und|vmt010140176156|1|1|1453823420|1602222902|2|0|0|0|0
27068|27068|servers|und|vmt010140176157|1|1|1453823420|1589870402|2|0|0|0|0
27084|27084|servers|und|vmt010140176158|1|1|1453993392|1602222902|2|0|0|0|0
27113|27113|servers|und|vmd010140178074|1|1|1454595001|1602222902|2|0|0|0|0
27120|27120|servers|und|vmt010140176113|1|1|1454603101|1582881901|2|0|0|0|0
27123|27123|servers|und|vmt010140176143|1|1|1454665801|1575365101|2|0|0|0|0
27130|27130|servers|und|vmd010140178082|1|1|1454929501|1513166101|2|0|0|0|0
27143|27143|servers|und|vmt010140176149|1|1|1455012301|1472124601|2|0|0|0|0
27146|27146|servers|und|vmt010140176159|1|1|1455019501|1593167401|2|0|0|0|0
27167|27167|servers|und|vmt010140176161|1|1|1455281101|1482142201|2|0|0|0|0
27170|27170|servers|und|vmt010140176162|1|1|1455283801|1482142201|2|0|0|0|0
27175|27175|servers|und|Virtual Server 100|1|1|1455530701|1455533101|2|0|0|0|0
27178|27178|servers|und|vmd010140178011|1|1|1455539101|1485957245|2|0|0|0|0
27181|27181|servers|und|vmt010140176163|1|1|1455542701|1455545701|2|0|0|0|0
